Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
15/4/20,6845561523,6928664551,6633402832,6642109863,32288311031
16/4/20,6640454102,7134450684,6555504395,7116804199,46783242377
17/4/20,7116552734,7167183105,7050332031,7096184570,32513423567
18/4/20,7092291504,7269956543,7089247070,7257665039,32447188386
19/4/20,7260922363,7280521973,7167054688,7189424805,31311210215
20/4/20,7186873535,7240290527,6835502930,6881958496,37747113936
21/4/20,6879784180,6934551758,6834442383,6880323242,32589741511
22/4/20,6879440430,7145865723,6867781738,7117207520,33249153866
23/4/20,7121306152,7491785156,7081594727,7429724609,43500782316
24/4/20,7434181641,7574195801,7434181641,7550900879,34636526286
25/4/20,7550482910,7641363770,7521672363,7569936035,32941541447
26/4/20,7570139160,7700594238,7561407715,7679867188,33070154491
27/4/20,7679418945,7795601074,7679418945,7795601074,36162144725
28/4/20,7796970215,7814527344,7730806641,7807058594,33187959921
29/4/20,7806712402,8871753906,7786049316,8801038086,60201052203
30/4/20,8797669922,9440650391,8533255859,8658553711,66964629541
1/5/20,8672782227,9048023438,8667763672,8864766602,44068389997
2/5/20,8869057617,9007187500,8811366211,8988596680,40134388683
3/5/20,8983614258,9167781250,8830971680,8897468750,47101785174
4/5/20,8895745117,8956906250,8645024414,8912654297,45718796276
5/5/20,8912832031,9062415039,8856827148,9003070313,43148462663
6/5/20,9007441406,9411467773,8966706055,9268761719,49371886931
7/5/20,9261895508,9992664063,9138322266,9951518555,61112700562
8/5/20,9936162109,9996743164,9767172852,9842666016,51780748042
9/5/20,9840906250,9913863281,9580644531,9593896484,46566121841
10/5/20,9591168945,9595581055,8395107422,8756430664,63325279337
11/5/20,8755535156,9033470703,8374323242,8601795898,57119858802
12/5/20,8610385742,8949898438,8569643555,8804477539,42142717533
13/5/20,8805387695,9317878906,8805387695,9269987305,45558144023
14/5/20,9271329102,9793268555,9255035156,9733721680,56426907637
15/5/20,9734291016,9755828125,9261398438,9328197266,48158802327
16/5/20,9333240234,9564205078,9260694336,9377013672,36164766408
17/5/20,9374929688,9823001953,9349545898,9670739258,40084250663
18/5/20,9675695313,9906030273,9570359375,9726575195,41827139896
19/5/20,9727063477,9836047852,9539624023,9729038086,39254288955
20/5/20,9725329102,9804793945,9447201172,9522981445,36546239703
21/5/20,9522740234,9555242188,8869930664,9081761719,39326160532
22/5/20,9080334961,9232936523,9008638672,9182577148,29810773699
23/5/20,9185062500,9302501953,9118108398,9209287109,27727866812
24/5/20,9212283203,9288404297,8787250977,8790368164,32518803300
25/5/20,8786107422,8951005859,8719667969,8906934570,31288157264
26/5/20,8909585938,8991967773,8757293945,8835052734,29584186947
27/5/20,8837380859,9203320313,8834157227,9181017578,32740536902
28/5/20,9184945313,9546319336,9148457031,9525750977,34367073114
29/5/20,9528355469,9573666992,9379338867,9439124023,32896642044
30/5/20,9438914063,9704030273,9366729492,9700414063,32722975141
31/5/20,9700105469,9700343750,9432296875,9461058594,27773290299
1/6/20,9463605469,10199565430,9450899414,10167268555,35198901068
2/6/20,10162973633,10182340820,9460571289,9529803711,39137252109
3/6/20,9533760742,9682859375,9471846680,9656717773,25007459262
4/6/20,9655854492,9887610352,9525247070,9800636719,25921805072
5/6/20,9800215820,9869237305,9663216797,9665533203,23509628646
6/6/20,9664904297,9773431641,9591024414,9653679688,20438419222
7/6/20,9653002930,9768498047,9458150391,9758852539,25015250846
8/6/20,9760063477,9782306641,9675885742,9771489258,21486346312
9/6/20,9774360352,9836369141,9664719727,9795700195,23717842783
10/6/20,9794119141,9908896484,9728291016,9870094727,25706567601
11/6/20,9870078125,9938297852,9263069336,9321781250,30247143440
12/6/20,9320690430,9540465820,9285851563,9480843750,22610564515
13/6/20,9480735352,9493211914,9396009766,9475277344,17564322315
14/6/20,9477553711,9482270508,9347593750,9386788086,18991732746
15/6/20,9386035156,9504860352,8990175781,9450702148,26699704768
16/6/20,9454266602,9579430664,9400445313,9538024414,21565537209
17/6/20,9533784180,9540422852,9327339844,9480254883,20177709879
18/6/20,9481567383,9482782227,9328395508,9411840820,17770083003
19/6/20,9410293945,9440875977,9274295898,9288018555,19632223107
20/6/20,9290959961,9394971680,9247379883,9332340820,17130541557
21/6/20,9330926758,9401107422,9300430664,9303629883,15324301169
22/6/20,9300915039,9655073242,9296872070,9648717773,21104009514
23/6/20,9644076172,9670541016,9547247070,9629658203,17006433272
24/6/20,9632149414,9680367188,9278233398,9313610352,18961716076
25/6/20,9314126953,9340161133,9095324219,9264813477,18616048626
26/6/20,9260995117,9310516602,9101738281,9162917969,18341465837
27/6/20,9167824219,9207810547,8998216797,9045390625,17273093144
28/6/20,9048460938,9197546875,8975525391,9143582031,14560870760
29/6/20,9140029297,9237573242,9041875977,9190854492,16460547078
30/6/20,9185581055,9217835938,9084837891,9137993164,15735797744
1/7/20,9145985352,9309754883,9104735352,9228325195,15971550355
2/7/20,9231139648,9274962891,9036623047,9123410156,16338916796
3/7/20,9124842773,9202344727,9058794922,9087303711,13078970999
4/7/20,9084233398,9183295898,9053629883,9132488281,12290528515
5/7/20,9126090820,9162183594,8977015625,9073942383,12903406143
6/7/20,9072849609,9375474609,9058664063,9375474609,17889263252
7/7/20,9349161133,9360617188,9201815430,9252277344,13839652595
8/7/20,9253020508,9450335938,9249500000,9428333008,19702359883
9/7/20,9427994141,9431378906,9234999023,9277967773,18000702524
10/7/20,9273357422,9287471680,9118001953,9278807617,16860035605
11/7/20,9277511719,9293532227,9199485352,9240346680,13249910444
12/7/20,9241054688,9319418945,9197450195,9276500000,14452361907
13/7/20,9277205078,9306405273,9224292969,9243614258,17519821266
14/7/20,9238703125,9283841797,9171661133,9243213867,18085038362
15/7/20,9241897461,9275325195,9171933594,9192836914,15844731575
16/7/20,9191980469,9214312500,9088947266,9132227539,15713967523
17/7/20,9131812500,9182253906,9089202148,9151392578,13944570749
18/7/20,9151183594,9230983398,9100824219,9159040039,12252601475
19/7/20,9158005859,9201398438,9097632813,9185817383,12939002784
20/7/20,9187220703,9214270508,9137509766,9164231445,13755604146
21/7/20,9162514648,9407262695,9149389648,9374887695,18069581956
22/7/20,9375080078,9530518555,9319653320,9525363281,16532254884
23/7/20,9527141602,9610247070,9483003906,9581072266,18146399002
24/7/20,9585514648,9623336914,9481454102,9536892578,16552768325
25/7/20,9539485352,9704556641,9530211914,9677113281,16610070933
26/7/20,9680234375,10023807617,9652847656,9905166992,20507998997
27/7/20,9905217773,11298221680,9903969727,10990873047,35359749590
28/7/20,11017463867,11204327148,10632631836,10912823242,28766551142
29/7/20,10912953125,11304397461,10856141602,11100467773,24617249715
30/7/20,11099833008,11169356445,10895455078,11111213867,22857247901
31/7/20,11110210938,11415864258,10987053711,11323466797,23160469766
1/8/20,11322570313,11794775391,11239682617,11759592773,26075670303
2/8/20,11758764648,12034144531,11018129883,11053614258,27410067336
3/8/20,11043768555,11453079102,11012415039,11246348633,20271713443
4/8/20,11246203125,11385381836,11094145508,11205892578,21250197042
5/8/20,11203823242,11786617188,11158285156,11747022461,24411254471
6/8/20,11749871094,11902335938,11598713867,11779773438,23400740340
7/8/20,11778894531,11898038086,11408593750,11601472656,23132312867
8/8/20,11604553711,11800064453,11558431641,11754045898,17572057837
9/8/20,11737325195,11806056641,11548784180,11675739258,17489608833
10/8/20,11662256836,12045140625,11662256836,11878111328,26114112569
11/8/20,11881647461,11932710938,11195708984,11410525391,27039782640
12/8/20,11404596680,11748396484,11249605469,11584934570,25064548486
13/8/20,11588405273,11796396484,11216872070,11784137695,27522199497
14/8/20,11772659180,12150994141,11685455078,11768871094,24237958589
15/8/20,11768697266,11963203125,11768697266,11865698242,23354924400
16/8/20,11866685547,11934901367,11737188477,11892803711,20583375490
17/8/20,11895658203,12359056641,11806696289,12254402344,28227687027
18/8/20,12251895508,12335707031,11954525391,11991233398,26043227672
19/8/20,11990884766,12028923828,11687333008,11758283203,24502851117
20/8/20,11761500000,11900411133,11710063477,11878372070,20175242945
21/8/20,11878026367,11899259766,11564979492,11592489258,23762425999
22/8/20,11585477539,11689407227,11448805664,11681825195,20224191306
23/8/20,11679696289,11713429688,11559920898,11664847656,18482062658
24/8/20,11663689453,11807631836,11623250000,11774595703,20681511755
25/8/20,11773588867,11778299805,11189850586,11366134766,26301509932
26/8/20,11366894531,11530052734,11296993164,11488363281,22466660958
27/8/20,11485608398,11570786133,11185941406,11323397461,23240415076
28/8/20,11325295898,11545615234,11316422852,11542500000,19807127588
29/8/20,11541054688,11585640625,11466292969,11506865234,17485597759
30/8/20,11508713867,11715264648,11492381836,11711505859,19760127945
31/8/20,11713306641,11768876953,11598318359,11680820313,22285928250
1/9/20,11679316406,12067081055,11601128906,11970478516,27311555343
2/9/20,11964823242,11964823242,11290793945,11414034180,28037405299
3/9/20,11407191406,11443022461,10182464844,10245296875,31927261555
4/9/20,10230365234,10663919922,10207940430,10511813477,29965130374
5/9/20,10512530273,10581571289,9946675781,10169567383,44916565292
6/9/20,10167216797,10353927734,10056885742,10280351563,37071460174
7/9/20,10280998047,10399153320,9916493164,10369563477,33703098409
8/9/20,10369306641,10414775391,9945110352,10131516602,33430927462
9/9/20,10134151367,10350542969,10017250977,10242347656,24128292755
10/9/20,10242330078,10503912109,10238135742,10363138672,54406443211
11/9/20,10369028320,10434922852,10140836914,10400915039,45201121775
12/9/20,10409861328,10578837891,10292386719,10442170898,36750077324
13/9/20,10452399414,10577214844,10224330078,10323755859,36506852789
14/9/20,10328734375,10800010742,10266008789,10680837891,35453581940
15/9/20,10677754883,10938631836,10656459961,10796951172,32509451925
16/9/20,10797761719,11100124023,10704884766,10974905273,30769986455
17/9/20,10973251953,11037420898,10774627930,10948990234,38151810523
18/9/20,10951820313,11034908203,10829657227,10944585938,26341903912
19/9/20,10933752930,11134092773,10909618164,11094346680,22764204008
20/9/20,11095870117,11095870117,10814477539,10938271484,24699523788
21/9/20,10934925781,10988304688,10380260742,10462259766,28884999244
22/9/20,10459624023,10568077148,10382726563,10538459961,23621787804
23/9/20,10535492188,10537828125,10197865234,10246186523,23788661867
24/9/20,10248786133,10771056641,10231490234,10760066406,47144380902
25/9/20,10761109375,10777696289,10578914063,10692716797,39348590957
26/9/20,10695575195,10772999023,10667281250,10750723633,46852525493
27/9/20,10746892578,10803976563,10622921875,10775269531,53745972818
28/9/20,10776613281,10945347656,10703893555,10709652344,47762394731
29/9/20,10709650391,10860000977,10649495117,10844640625,46582396602
30/9/20,10843871094,10847256836,10669321289,10784491211,44171073700
1/10/20,10795254883,10933624023,10472356445,10619452148,40023134100
2/10/20,10619821289,10657837891,10416689453,10575974609,48661453918
3/10/20,10575100586,10598940430,10511129883,10549329102,44660271563
4/10/20,10550440430,10686000000,10534391602,10669583008,71251776995
5/10/20,10676529297,10793507813,10634600586,10793339844,47537578009
6/10/20,10796306641,10797578125,10528890625,10604406250,42623695307
7/10/20,10603355469,10680507813,10562506836,10668968750,37799458436
8/10/20,10669371094,10945737305,10562606445,10915685547,63314794397
9/10/20,10927913086,11102671875,10846850586,11064458008,22799117613
10/10/20,11059142578,11442210938,11056940430,11296361328,22877978588
11/10/20,11296082031,11428813477,11288627930,11384181641,19968627060
12/10/20,11392635742,11698467773,11240686523,11555363281,26163972642
13/10/20,11548719727,11548984375,11321224609,11425899414,24241420251
14/10/20,11429047852,11539977539,11307831055,11429506836,24103426719
15/10/20,11426602539,11569914063,11303603516,11495349609,24487233058
16/10/20,11502828125,11540061523,11223012695,11322123047,25635480772
17/10/20,11322123047,11386261719,11285345703,11358101563,19130430174
18/10/20,11355982422,11483359375,11347578125,11483359375,18283314340
19/10/20,11495038086,11799092773,11408290039,11742037109,23860769928
20/10/20,11745974609,11999917969,11681480469,11916334961,30915821592
21/10/20,11913077148,13184566406,11900928711,12823689453,43414712626
22/10/20,12801635742,13161593750,12717093750,12965891602,34729759598
23/10/20,12971548828,13015961914,12752647461,12931539063,28974975003
24/10/20,12931574219,13145066406,12885747070,13108062500,24542317940
25/10/20,13108063477,13329183594,12910061523,13031173828,24406920575
26/10/20,13031201172,13225297852,12822382813,13075248047,29461458313
27/10/20,13075242188,13759668945,13060837891,13654218750,33749878156
28/10/20,13654214844,13837695313,12932250977,13271285156,35867318895
29/10/20,13271298828,13612047852,12980059570,13437882813,56499499598
30/10/20,13437874023,13651516602,13136198242,13546522461,30581485201
31/10/20,13546532227,14028213867,13457530273,13780995117,30306464719
1/11/20,13780995117,13862033203,13628377930,13737109375,24453857900
2/11/20,13737032227,13808323242,13243160156,13550489258,30771455468
3/11/20,13550451172,13984981445,13325441406,13950300781,29869951617
4/11/20,13950488281,14218766602,13580471680,14133707031,35116364962
5/11/20,14133733398,15706404297,14102088867,15579848633,40856321439
6/11/20,15579729492,15903437500,15226839844,15565880859,39837841971
7/11/20,15565880859,15737095703,14423203125,14833753906,35024953706
8/11/20,14833753906,15637320313,14744110352,15479567383,26632075029
9/11/20,15479595703,15785136719,14865529297,15332315430,34149115566
10/11/20,15332350586,15450329102,15124959961,15290902344,25574938143
11/11/20,15290909180,15916260742,15290006836,15701339844,29772374934
12/11/20,15701298828,16305003906,15534771484,16276343750,34175758344
13/11/20,16276440430,16463177734,15992152344,16317808594,31599492172
14/11/20,16317808594,16317808594,15749193359,16068138672,27481710135
15/11/20,16068139648,16123110352,15793534180,15955587891,23653867583
16/11/20,15955577148,16816181641,15880706055,16716111328,31526766675
17/11/20,16685691406,17782919922,16564544922,17645406250,39006849170
18/11/20,17645191406,18393949219,17352906250,17804005859,49064800278
19/11/20,17803861328,18119546875,17382554688,17817089844,36985055355
20/11/20,17817083984,18773226563,17765794922,18621314453,36992873940
21/11/20,18621316406,18936621094,18444359375,18642232422,39650210707
22/11/20,18642232422,18688968750,17671384766,18370001953,41280434226
23/11/20,18370017578,18711425781,18000796875,18364121094,42741112308
24/11/20,18365015625,19348271484,18128656250,19107464844,51469565009
25/11/20,19104410156,19390964844,18581146484,18732121094,43710357371
26/11/20,18729839844,18866285156,16351035156,17150623047,61396835737
27/11/20,17153914063,17445023438,16526423828,17108402344,38886494645
28/11/20,17112933594,17853939453,16910652344,17717414063,32601040734
29/11/20,17719634766,18283628906,17559117188,18177484375,31133957704
30/11/20,18178322266,19749263672,18178322266,19625835938,47728480399
1/12/20,19633769531,19845974609,18321921875,18802998047,49633658712
2/12/20,18801744141,19308330078,18347718750,19201091797,37387697139
3/12/20,19205925781,19566191406,18925785156,19445398438,31930317405
4/12/20,19446966797,19511404297,18697193359,18699765625,33872388058
5/12/20,18698384766,19160449219,18590193359,19154230469,27242455064
6/12/20,19154179688,19390500000,18897894531,19345121094,25293775714
7/12/20,19343128906,19411828125,18931142578,19191630859,26896357742
8/12/20,19191529297,19283478516,18269945313,18321144531,31692288756
9/12/20,18320884766,18626292969,17935546875,18553916016,34420373071
10/12/20,18553298828,18553298828,17957064453,18264992188,25547132265
11/12/20,18263929688,18268453125,17619533203,18058904297,27919640985
12/12/20,18051320313,18919550781,18046041016,18803656250,21752580802
13/12/20,18806765625,19381535156,18734332031,19142382813,25450468637
14/12/20,19144492188,19305099609,19012708984,19246644531,22473997681
15/12/20,19246919922,19525007813,19079841797,19417076172,26741982541
16/12/20,19418818359,21458908203,19298316406,21310597656,44409011479
17/12/20,21308351563,23642660156,21234675781,22805162109,71378606374
18/12/20,22806796875,23238601563,22399812500,23137960938,40387896275
19/12/20,23132865234,24085855469,22826472656,23869832031,38487546580
20/12/20,23861765625,24209660156,23147710938,23477294922,37844228422
21/12/20,23474455078,24059982422,22159367188,22803082031,45852713981
22/12/20,22794039063,23789902344,22430605469,23783029297,44171632681
23/12/20,23781974609,24024490234,22802646484,23241345703,51146161904
24/12/20,23240203125,23768337891,22777597656,23735949219,41080759713
25/12/20,23733570313,24710101563,23463673828,24664791016,42068395846
26/12/20,24677015625,26718070313,24522689453,26437037109,48332647295
27/12/20,26439373047,28288839844,25922769531,26272294922,66479895605
28/12/20,26280822266,27389111328,26207640625,27084808594,49056742893
29/12/20,27081810547,27370720703,25987298828,27362437500,45265946774
30/12/20,27360089844,28937740234,27360089844,28840953125,51287442704
31/12/20,28841574219,29244876953,28201992188,29001720703,46754964848
1/1/21,28994009766,29600626953,28803585938,29374152344,40730301359
2/1/21,29376455078,33155117188,29091181641,32127267578,67865420765
3/1/21,32129408203,34608558594,32052316406,32782023438,78665235202
4/1/21,32810949219,33440218750,28722755859,31971914063,81163475344
5/1/21,31977041016,34437589844,30221187500,33992429688,67547324782
6/1/21,34013613281,36879699219,33514035156,36824363281,75289433811
7/1/21,36833875000,40180367188,36491191406,39371042969,84762141031
8/1/21,39381765625,41946738281,36838636719,40797609375,88107519480
9/1/21,40788640625,41436351563,38980875000,40254546875,61984162837
10/1/21,40254218750,41420191406,35984628906,38356441406,79980747690
11/1/21,38346531250,38346531250,30549599609,35566656250,123320567399
12/1/21,35516359375,36568527344,32697976563,33922960938,74773277909
13/1/21,33915121094,37599960938,32584667969,37316359375,69364315979
14/1/21,37325109375,39966406250,36868562500,39187328125,63615990033
15/1/21,39156707031,39577710938,34659589844,36825367188,67760757881
16/1/21,36821648438,37864367188,35633554688,36178140625,57706187875
17/1/21,36163648438,36722351563,34069320313,35791277344,52359854336
18/1/21,35792238281,37299285156,34883843750,36630074219,49511702429
19/1/21,36642234375,37755890625,36069804688,36069804688,57244195486
20/1/21,36050113281,36378328125,33570476563,35547750000,66834573161
21/1/21,35549398438,35552679688,30250750000,30825699219,75643067688
22/1/21,30817625000,33811851563,28953373047,33005761719,77207272511
23/1/21,32985757813,33360976563,31493160156,32067642578,48354737975
24/1/21,32064376953,32944007813,31106685547,32289378906,48643830599
25/1/21,32285798828,34802742188,32087787109,32366392578,59897054838
26/1/21,32358613281,32794550781,31030265625,32569849609,60255421470
27/1/21,32564029297,32564029297,29367138672,30432546875,62576762015
28/1/21,30441041016,33858312500,30023207031,33466097656,76517157706
29/1/21,34318671875,38406261719,32064814453,34316386719,117894572511
30/1/21,34295933594,34834707031,32940187500,34269523438,65141828798
31/1/21,34270878906,34288332031,32270175781,33114359375,52754542671
1/2/21,33114578125,34638214844,32384228516,33537175781,61400400660
2/2/21,33533199219,35896882813,33489218750,35510289063,63088585433
3/2/21,35510820313,37480187500,35443984375,37472089844,61166818159
4/2/21,37475105469,38592175781,36317500000,36926066406,68838074392
5/2/21,36931546875,38225906250,36658761719,38144308594,58598066402
6/2/21,38138386719,40846546875,38138386719,39266011719,71326033653
7/2/21,39250191406,39621835938,37446152344,38903441406,65500641143
8/2/21,38886828125,46203929688,38076324219,46196464844,101467222687
9/2/21,46184992188,48003722656,45166960938,46481105469,91809846886
10/2/21,46469761719,47145566406,43881152344,44918183594,87301089896
11/2/21,44898710938,48463468750,44187761719,47909332031,81388911810
12/2/21,47877035156,48745734375,46424976563,47504851563,76555041196
13/2/21,47491203125,48047746094,46392281250,47105515625,70250456155
14/2/21,47114507813,49487640625,47114507813,48717289063,71248675228
15/2/21,48696535156,48875570313,46347476563,47945058594,77069903166
16/2/21,47944457031,50341101563,47201304688,49199871094,77049582886
17/2/21,49207277344,52533914063,49072378906,52149007813,80820545404
18/2/21,52140972656,52474105469,51015765625,51679796875,52054723579
19/2/21,51675980469,56113652344,50937277344,55888132813,63495496918
20/2/21,55887335938,57505226563,54626558594,56099519531,68145460026
21/2/21,56068566406,58330570313,55672609375,57539945313,51897585191
22/2/21,57532738281,57533390625,48967566406,54207320313,92052420332
23/2/21,54204929688,54204929688,45290589844,48824425781,106102492824
24/2/21,48835085938,51290136719,47213500000,49705332031,63695521388
25/2/21,49709082031,51948968750,47093851563,47093851563,54506565949
26/2/21,47180464844,48370785156,44454843750,46339761719,350967941479
27/2/21,46344773438,48253269531,45269027344,46188453125,45910946382
28/2/21,46194015625,46716429688,43241617188,45137769531,53443887451
1/3/21,45159503906,49784015625,45115093750,49631242188,53891300112
2/3/21,49612105469,50127511719,47228843750,48378988281,47530897720
3/3/21,48415816406,52535136719,48274320313,50538242188,53220811975
4/3/21,50522304688,51735089844,47656929688,48561167969,52343816680
5/3/21,48527031250,49396429688,46542515625,48927304688,48625928883
6/3/21,48899230469,49147218750,47257527344,48912382813,34363564661
7/3/21,48918679688,51384367188,48918679688,51206691406,43137459378
8/3/21,51174117188,52314070313,49506054688,52246523438,48597428048
9/3/21,52272968750,54824117188,51981832031,54824117188,50912227385
10/3/21,54824011719,57258253906,53290890625,56008550781,57295577614
11/3/21,55963179688,58091062500,54484593750,57805121094,56772343595
12/3/21,57821218750,57996621094,55376648438,57332089844,55689944702
13/3/21,57343371094,61683863281,56217972656,61243085938,60669829814
14/3/21,61221132813,61597917969,59302316406,59302316406,43901225564
15/3/21,59267429688,60540992188,55393164063,55907199219,66419369890
16/3/21,55840785156,56833179688,53555027344,56804902344,59749798599
17/3/21,56825828125,58969816406,54528628906,58870894531,60258313191
18/3/21,58893078125,60116250000,54253578125,57858921875,55746041000
19/3/21,57850441406,59498375000,56643703125,58346652344,49063873786
20/3/21,58332261719,60031285156,58213296875,58313644531,50361731222
21/3/21,58309914063,58767898438,56005617188,57523421875,51943414539
22/3/21,57517890625,58471480469,54288156250,54529144531,56521454974
23/3/21,54511660156,55985441406,53470695313,54738945313,56435023914
24/3/21,54710488281,57262382813,52514332031,52774265625,70567223787
25/3/21,52726746094,53392386719,50856570313,51704160156,67999812841
26/3/21,51683011719,55137312500,51579855469,55137312500,56652197978
27/3/21,55137566406,56568214844,54242910156,55973511719,47266542233
28/3/21,55974941406,56610312500,55071113281,55950746094,47686580918
29/3/21,55947898438,58342097656,55139339844,57750199219,57625587027
30/3/21,57750132813,59447222656,57251550781,58917691406,54414116432
31/3/21,58930277344,59930027344,57726417969,58918832031,65520826225
1/4/21,58926562500,59586070313,58505277344,59095808594,61669163792
2/4/21,59098878906,60267187500,58869281250,59384312500,58727860620
3/4/21,59397410156,60110269531,57603890625,57603890625,59641344484
4/4/21,57604839844,58913746094,57168675781,58758554688,50749662970
5/4/21,58760875000,59891296875,57694824219,59057878906,60706272115
6/4/21,59171933594,59479578125,57646808594,58192359375,66058027988
7/4/21,58186507813,58731144531,55604023438,56048937500,75645303584
8/4/21,56099914063,58338738281,55879085938,58323953125,53053855641
9/4/21,58326562500,58937046875,57807863281,58245003906,46655208546
10/4/21,58253777344,61276664063,58038707031,59793234375,58238470525
11/4/21,59846230469,60790554688,59289796875,60204964844,46280252580
12/4/21,60175945313,61253035156,59589875000,59893453125,51828688519
13/4/21,59890019531,63742285156,59869957031,63503457031,69983454362
14/4/21,63523753906,64863097656,61554796875,63109695313,77451779687
15/4/21,63075195313,63821671875,62208964844,63314011719,60954381579
16/4/21,63258503906,63594722656,60222531250,61572789063,84293007468
17/4/21,61529921875,62572175781,60361351563,60683820313,66138759198
18/4/21,60701886719,61057457031,52829535156,56216183594,97468872758
19/4/21,56191585938,57520054688,54368593750,55724265625,65344865159
20/4/21,55681792969,57062148438,53448046875,56473031250,67849323955
21/4/21,56471128906,56757972656,53695468750,53906089844,54926612466
22/4/21,53857105469,55410230469,50583812500,51762273438,74798630778
23/4/21,51739808594,52120792969,47714664063,51093652344,86668667320
24/4/21,51143226563,51167562500,48805285156,50050867188,49014494781
25/4/21,50052832031,50506019531,47159484375,49004253906,46117114240
26/4/21,49077792969,54288003906,48852796875,54021753906,58284039825
27/4/21,54030304688,55416964844,53319187500,55033117188,49448222757
28/4/21,55036636719,56227207031,53887917969,54824703125,48000572955
29/4/21,54858089844,55115843750,52418027344,53555109375,46088929780
30/4/21,53568664063,57900718750,53129601563,57750175781,52395931985
1/5/21,57714664063,58448339844,57052273438,57828050781,42836427360
2/5/21,57825863281,57902593750,56141906250,56631078125,38177405335
3/5/21,56620273438,58973308594,56590871094,57200292969,51713139031
4/5/21,57214179688,57214179688,53191425781,53333539063,68564706967
5/5/21,53252164063,57911363281,52969054688,57424007813,69241316747
6/5/21,57441308594,58363316406,55382507813,56396515625,69523285106
7/5/21,56413953125,58606632813,55321847656,57356402344,68434023376
8/5/21,57352765625,59464613281,56975210938,58803777344,65382980634
9/5/21,58877390625,59210882813,56482003906,58232316406,65906690347
10/5/21,58250871094,59519355469,54071457031,55859796875,71776546298
11/5/21,55847242188,56872542969,54608652344,56704574219,61308396325
12/5/21,56714531250,57939363281,49150535156,49150535156,75215403907
13/5/21,49735433594,51330843750,46980019531,49716191406,96721152926
14/5/21,49682980469,51438117188,48868578125,49880535156,55737497453
15/5/21,49855496094,50639664063,46664140625,46760187500,59161047474
16/5/21,46716636719,49720042969,43963351563,46456058594,64047871555
17/5/21,46415898438,46623558594,42207289063,43537511719,74903638450
18/5/21,43488058594,45812457031,42367832031,42909402344,56187365084
19/5/21,42944976563,43546117188,30681496094,37002441406,126358098747
20/5/21,36753667969,42462984375,35050617188,40782738281,88281943359
21/5/21,40596949219,42172171875,33616453125,37304691406,82051616861
22/5/21,37371031250,38831054688,35383683594,37536632813,57377273240
23/5/21,37531449219,38289218750,31227339844,34770582031,78469274361
24/5/21,34700363281,39835140625,34551082031,38705980469,67359584098
25/5/21,38795781250,39776351563,36581429688,38402222656,56211915803
26/5/21,38392625000,40782078125,37905835938,39294199219,51346735160
27/5/21,39316890625,40379617188,37247902344,38436968750,43210968721
28/5/21,38507082031,38856968750,34779039063,35697605469,55200191952
29/5/21,35684156250,37234500000,33693929688,34616066406,45231013335
30/5/21,34607406250,36400667969,33520738281,35678128906,31646080921
31/5/21,35658593750,37468250000,34241945313,37332855469,39009847639
1/6/21,37293792969,37896734375,35787085938,36684925781,34639423297
2/6/21,36699921875,38231339844,35966308594,37575179688,33070867190
3/6/21,37599410156,39478953125,37243972656,39208765625,35460750427
4/6/21,39242484375,39242484375,35717722656,36894406250,41831090187
5/6/21,36880156250,37917714844,34900414063,35551957031,35959473399
6/6/21,35538609375,36436421875,35304578125,35862378906,28913440585
7/6/21,35835265625,36790570313,33480640625,33560707031,33683936663
8/6/21,33589519531,34017386719,31114443359,33472632813,49902050442
9/6/21,33416976563,37537371094,32475865234,37345121094,53972919008
10/6/21,37389515625,38334324219,35847593750,36702597656,43576032854
11/6/21,36697031250,37608695313,36044449219,37334398438,38699736985
12/6/21,37340144531,37408925781,34728191406,35552515625,37924228550
13/6/21,35555789063,39322781250,34864109375,39097859375,40669112838
14/6/21,39016968750,40978363281,38757285156,40218476563,43148914673
15/6/21,40427167969,41295269531,39609468750,40406269531,46420149185
16/6/21,40168691406,40516777344,38176035156,38347062500,39211635100
17/6/21,38341421875,39513671875,37439675781,38053503906,37096670047
18/6/21,38099476563,38187261719,35255855469,35787246094,36200887275
19/6/21,35854527344,36457796875,34933062500,35615871094,31207279719
20/6/21,35563140625,36059484375,33432074219,35698296875,36664034054
21/6/21,35641144531,35721640625,31295935547,31676693359,52809038594
22/6/21,31622376953,33292453125,28893621094,32505660156,58964353058
23/6/21,32515714844,34753410156,31772632813,33723027344,46317108925
24/6/21,33682800781,35228851563,32385214844,34662437500,33123368116
25/6/21,34659105469,35487246094,31350884766,31637779297,40230904226
26/6/21,31594664063,32637587891,30184501953,32186277344,38585385521
27/6/21,32287523438,34656128906,32071757813,34649644531,35511640894
28/6/21,34679121094,35219890625,33902074219,34434335938,33892523752
29/6/21,34475558594,36542109375,34252484375,35867777344,37901460044
30/6/21,35908386719,36074757813,34086152344,35040835938,34059036099
1/7/21,35035984375,35035984375,32883781250,33572117188,37838957079
2/7/21,33549601563,33939589844,32770679688,33897046875,38728974942
3/7/21,33854421875,34909261719,33402695313,34668546875,24383958643
4/7/21,34665566406,35937566406,34396476563,35287781250,24924307911
5/7/21,35284343750,35284343750,33213660156,33746003906,26721554282
6/7/21,33723507813,35038535156,33599917969,34235195313,26501259870
7/7/21,34225679688,34997664063,33839289063,33855328125,24796027477
8/7/21,33889605469,33907906250,32133183594,32877371094,29910396946
